id,key,value,type
2047269455,b'opening_hours',b'24/7',b'regular'
,,,
2047269468,b'amenity',b'cafe',b'regular'
,,,
2047269468,b'cuisine',b'french',b'regular'
,,,
2047269468,b'internet_access',b'wlan',b'regular'
,,,
2047269468,b'fee',b'no',b'internet_access'
,,,
2047269468,b'name',b'Financier Patisserie',b'regular'
,,,
2047269468,b'website',b'http://www.financierpastries.com/fulton.cfm',b'regular'
,,,
2047269475,b'amenity',b'cafe',b'regular'
,,,
2047269475,b'cuisine',b'coffee_shop',b'regular'
,,,
2047269475,b'vegan',b'yes',b'diet'
,,,
2047269475,b'soy_milk',b'yes',b'drink'
,,,
2047269475,b'internet_access',b'wlan',b'regular'
,,,
2047269475,b'name',b'Starbucks',b'regular'
,,,
2047269475,b'opening_hours',b'Mo-Fr 06:00-21:00; Sa-Su 07:00-20:00',b'regular'
,,,
2052618392,b'name',b'Chambers Street',b'regular'
,,,
2052618392,b'network',b'New York City Subway',b'regular'
,,,
2052618392,b'opening_hours',b'24/7',b'regular'
,,,
2052618392,b'operator',b'New York City Transit Authority',b'regular'
,,,
2052618392,b'public_transport',b'station',b'regular'
,,,
2052618392,b'railway',b'station',b'regular'
,,,
2052618392,b'station',b'subway',b'regular'
,,,
2052618392,b'subway',b'yes',b'regular'
,,,
2052618392,b'wheelchair',b'no',b'regular'
,,,
2052618395,b'layer',b'-3',b'regular'
,,,
2052618395,b'name',b'Park Place',b'regular'
,,,
2052618395,b'network',b'New York City Subway',b'regular'
,,,
2052618395,b'opening_hours',b'24/7',b'regular'
,,,
2052618395,b'operator',b'New York City Transit Authority',b'regular'
,,,
2052618395,b'public_transport',b'station',b'regular'
,,,
2052618395,b'railway',b'station',b'regular'
,,,
2052618395,b'station',b'subway',b'regular'
,,,
2052618395,b'subway',b'yes',b'regular'
,,,
2052618395,b'wheelchair',b'no',b'regular'
,,,
2053820729,b'bench',b'no',b'regular'
,,,
2053820729,b'highway',b'bus_stop',b'regular'
,,,
2053820729,b'name',b'Battery Place / West Street',b'regular'
,,,
2053820729,b'route_ref',b'M20',b'regular'
,,,
2053820729,b'shelter',b'no',b'regular'
,,,
2053820729,b'wheelchair',b'yes',b'regular'
,,,
2053820757,b'amenity',b'taxi',b'regular'
,,,
2053820759,b'amenity',b'taxi',b'regular'
,,,
2054217376,b'name',b'Cortlandt Street',b'regular'
,,,
2054217376,b'network',b'New York City Subway',b'regular'
,,,
2054217376,b'opening_hours',b'24/7',b'regular'
,,,
2054217376,b'operator',b'New York City Transit Authority',b'regular'
,,,
2054217376,b'public_transport',b'stop_position',b'regular'
,,,
2054217376,b'railway',b'station',b'regular'
,,,
2054217376,b'station',b'subway',b'regular'
,,,
2054217376,b'subway',b'yes',b'regular'
,,,
2054217376,b'wheelchair',b'no',b'regular'
,,,
2054217376,b'wikidata',b'Q548622',b'regular'
,,,
2054217376,b'wikipedia',b'en:Cortlandt Street (BMT Broadway Line)',b'regular'
,,,
2054217382,b'name',b'Rector Street',b'regular'
,,,
2054217382,b'network',b'New York City Subway',b'regular'
,,,
2054217382,b'opening_hours',b'24/7',b'regular'
,,,
2054217382,b'operator',b'New York City Transit Authority',b'regular'
,,,
2054217382,b'public_transport',b'stop_position',b'regular'
,,,
2054217382,b'railway',b'station',b'regular'
,,,
2054217382,b'station',b'subway',b'regular'
,,,
2054217382,b'subway',b'yes',b'regular'
,,,
2054217382,b'wheelchair',b'no',b'regular'
,,,
2054217382,b'wikidata',b'Q2580615',b'regular'
,,,
2054217382,b'wikipedia',b'en:Rector Street (BMT Broadway Line)',b'regular'
,,,
2056308822,b'amenity',b'ferry_terminal',b'regular'
,,,
2056308822,b'name',b'Warren Street',b'regular'
,,,
2056325541,b'amenity',b'ferry_terminal',b'regular'
,,,
2056325541,b'name',b'Soissons Landing',b'regular'
,,,
2056325541,b'de',b'Gouverneursinsel',b'name'
,,,
2056325541,b'es',b'Isla de los gobernadores',b'name'
,,,
2056325541,b'fr',b'\xc3\x8ele des gouverneurs',b'name'
,,,
2056325541,b'pt',b'Ilha dos governadores',b'name'
,,,
2056325541,b'website',b'https://govisland.com/info/ferry',b'regular'
,,,
2063107809,b'asset_ref',b'30831',b'regular'
,,,
2063107809,b'name',b'Harsimus Cove',b'regular'
,,,
2063107809,b'operator',b'New Jersey Transit',b'regular'
,,,
2063107809,b'railway',b'station',b'regular'
,,,
2063107809,b'wheelchair',b'yes',b'regular'
,,,
2063107809,b'wikidata',b'Q5673953',b'regular'
,,,
2070982494,b'city',b'New York',b'addr'
,,,
2070982494,b'country',b'US',b'addr'
,,,
2070982494,b'housenumber',b'214',b'addr'
,,,
2070982494,b'postcode',b'10038',b'addr'
,,,
2070982494,b'state',b'NY',b'addr'
,,,
2070982494,b'street',b'Broadway',b'addr'
,,,
2070982494,b'amenity',b'bank',b'regular'
,,,
2070982494,b'name',b'Chase',b'regular'
,,,
2070982494,b'opening_hours',b'Mo-Fr 08:00-18:00',b'regular'
,,,
2070982507,b'postcode',b'10281',b'addr'
,,,
2070982507,b'amenity',b'restaurant',b'regular'
,,,
2070982507,b'cuisine',b'american',b'regular'
,,,
2070982507,b'name',"b""P.J. Clarke's""",b'regular'
,,,
2070982507,b'opening_hours',b'Mo-Fr 11:30-22:00; Sa-Su 11:30-21:00',b'regular'
,,,
2070982507,b'phone',b'+12122851500',b'regular'
,,,
2070982507,b'website',b'http://pjclarkes.com/hudson/',b'regular'
,,,
2070982511,b'amenity',b'atm',b'regular'
,,,
2070982511,b'opening_hours',b'24/7',b'regular'
,,,
2070982511,b'operator',b'Chase',b'regular'
,,,
2077086482,b'city',b'New York',b'addr'
,,,
2077086482,b'country',b'US',b'addr'
,,,
2077086482,b'housenumber',b'55',b'addr'
,,,
2077086482,b'postcode',b'10005',b'addr'
,,,
2077086482,b'state',b'NY',b'addr'
,,,
2077086482,b'street',b'Liberty Street',b'addr'
,,,
2077086482,b'amenity',b'cafe',b'regular'
,,,
2077086482,b'vegan',b'yes',b'diet'
,,,
2077086482,b'soy_milk',b'yes',b'drink'
,,,
2077086482,b'internet_access',b'wlan',b'regular'
,,,
2077086482,b'name',b'Starbucks',b'regular'
,,,
2083610185,b'highway',b'traffic_signals',b'regular'
,,,
2086974744,b'disused',b'yes',b'regular'
,,,
2086974744,b'railway',b'station',b'disused'
,,,
2086974744,b'name',b'South Ferry',b'regular'
,,,
2086974744,b'network',b'New York City Subway',b'regular'
,,,
2086974744,b'opening_hours',b'24/7',b'regular'
,,,
2086974744,b'operator',b'New York City Transit Authority',b'regular'
,,,
2086974744,b'station',b'subway',b'regular'
,,,
2086974744,b'subway',b'yes',b'regular'
,,,
2086974744,b'wheelchair',b'no',b'regular'
,,,
2091656858,b'amenity',b'post_box',b'regular'
,,,
2091656858,b'collection_times',"b'Mo-Fr 11:30,16:00; Sa 11:00'",b'regular'
,,,
2091656858,b'operator',b'USPS',b'regular'
,,,
2123008438,b'highway',b'traffic_signals',b'regular'
,,,
2123255275,b'housenumber',b'202',b'addr'
,,,
2123255275,b'postcode',b'07030',b'addr'
,,,
2123255275,b'street',b'Hudson Street',b'addr'
,,,
2123255275,b'alt_name',"b""Fran's Deli""",b'regular'
,,,
2123255275,b'amenity',b'cafe',b'regular'
,,,
2123255275,b'cuisine',b'italian',b'regular'
,,,
2123255275,b'description',b'mutz',b'regular'
,,,
2123255275,b'name',"b""Fran's Italian Deli""",b'regular'
,,,
2123255275,b'website',b'www.FransDeli.com',b'regular'
,,,
2123255275,b'wifi',b'yes',b'regular'
,,,
2123472747,b'housenumber',b'326',b'addr'
,,,
2123472747,b'postcode',b'10013',b'addr'
,,,
2123472747,b'street',b'Spring Street',b'addr'
,,,
2123472747,b'amenity',b'bar',b'regular'
,,,
2123472747,b'name',b'Ear Inn',b'regular'
,,,
2123472747,b'wikidata',b'Q6130360',b'regular'
,,,
2155551105,b'highway',b'crossing',b'regular'
,,,
2164323024,b'name',b'World Trade Center',b'regular'
,,,
2164323024,b'place',b'locality',b'regular'
,,,
2176641914,b'amenity',b'ferry_terminal',b'regular'
,,,
2176641914,b'name',b'Belford',b'regular'
,,,
2178455105,b'housenumber',b'888',b'addr'
,,,
2178455105,b'postcode',b'07306',b'addr'
,,,
2178455105,b'street',b'Newark Avenue',b'addr'
,,,
2178455105,b'building',b'yes',b'regular'
,,,
2178455105,b'name',b'Mana Contemporary',b'regular'
,,,
2178455105,b'website',b'http://www.manafinearts.com',b'regular'
,,,
2183010445,b'name',b'AT&T',b'regular'
,,,
2183010445,b'operator',b'AT&T',b'regular'
,,,
2183010445,b'shop',b'mobile_phone',b'regular'
,,,
2183010446,b'amenity',b'cafe',b'regular'
,,,
2183010446,b'name',b'Au Bon Pain',b'regular'
,,,
2183010447,b'amenity',b'pub',b'regular'
,,,
2183010447,b'name',b'Bailey Pub & Brasserie',b'regular'
,,,
2183010448,b'amenity',b'post_office',b'regular'
,,,
2183010448,b'name',b'FedEx',b'regular'
,,,
2183010449,b'name',b'Bingo',b'regular'
,,,
2183010450,b'amenity',b'restaurant',b'regular'
,,,
2183010450,b'name',"b""Bobby Van's""",b'regular'
,,,
2183010451,b'amenity',b'restaurant',b'regular'
,,,
2183010451,b'cuisine',b'indian',b'regular'
,,,
2183010451,b'name',b'Bombay Cuisine',b'regular'
,,,
2183010452,b'name',b'Broad Street',b'regular'
,,,
2183010452,b'railway',b'subway_entrance',b'regular'
,,,
2183010453,b'amenity',b'fast_food',b'regular'
,,,
2183010453,b'name',b'Burger Burger',b'regular'
,,,
2183010454,b'name',b'Canali',b'regular'
,,,
2183010454,b'shop',b'clothes',b'regular'
,,,
2183010455,b'amenity',b'bank',b'regular'
,,,
2183010455,b'name',b'Chase',b'regular'
,,,
2183010456,b'amenity',b'restaurant',b'regular'
,,,
2183010456,b'name',b'Dig Inn Seasonal Market',b'regular'
,,,
2183010457,b'amenity',b'cafe',b'regular'
,,,
2183010457,b'name',b'Cos\xc3\xac',b'regular'
,,,
2183010457,b'website',b'http://getcosi.com/broadstreet/',b'regular'
,,,
2183010458,b'amenity',b'cafe',b'regular'
,,,
2183010458,b'name',b'Crumbs',b'regular'
,,,
2183010459,b'amenity',b'pharmacy',b'regular'
,,,
2183010459,b'name',b'Duane Reade',b'regular'
,,,
2183010460,b'city',b'New York',b'addr'
,,,
2183010460,b'housenumber',b'80',b'addr'
,,,
2183010460,b'postcode',b'10005',b'addr'
,,,
2183010460,b'street',b'Maiden Lane',b'addr'
,,,
2183010460,b'amenity',b'pharmacy',b'regular'
,,,
2183010460,b'name',b'Duane Reade',b'regular'
,,,
2183010462,b'housenumber',b'66',b'addr'
,,,
2183010462,b'postcode',b'10004',b'addr'
,,,
2183010462,b'street',b'Pearl Street',b'addr'
,,,
2183010462,b'amenity',b'cafe',b'regular'
,,,
2183010462,b'cuisine',b'coffee_shop',b'regular'
,,,
2183010462,b'internet_access',b'wlan',b'regular'
,,,
2183010462,b'fee',b'no',b'internet_access'
,,,
2183010462,b'name',b'FIKA Pearl Street',b'regular'
,,,
2183010462,b'opening_hours',b'Mo-Fr 07:00-19:00; Sa 10:00-17:00; Su 10:00-17:00',b'regular'
,,,
2183010462,b'phone',b'(646) 837-6588',b'regular'
,,,
2183010462,b'website',b'http://www.fikanyc.com/',b'regular'
,,,
2183010464,b'amenity',b'restaurant',b'regular'
,,,
2183010464,b'cuisine',b'chinese',b'regular'
,,,
2183010464,b'name',b'Golden Chopsticks',b'regular'
,,,
2183010465,b'housenumber',b'90',b'addr'
,,,
2183010465,b'postcode',b'10005',b'addr'
,,,
2183010465,b'street',b'Maiden Lane',b'addr'
,,,
2183010465,b'name',b'Gristedes',b'regular'
,,,
2183010465,b'shop',b'supermarket',b'regular'
,,,
2183010466,b'name',b'Hermes Paris',b'regular'
,,,
2183010466,b'shop',b'clothes',b'regular'
,,,
2183010469,b'housenumber',b'75',b'addr'
,,,
2183010469,b'postcode',b'10038',b'addr'
,,,
2183010469,b'street',b'Maiden Lane',b'addr'
,,,
2183010469,b'amenity',b'pub',b'regular'
,,,
2183010469,b'cuisine',b'irish',b'regular'
,,,
2183010469,b'name',"b""Jim Brady's""",b'regular'
,,,
2183010469,b'opening_hours',b'We-Su 11:00-02:00; Mo-Tu 11:00-23:45',b'regular'
,,,
2183010469,b'phone',b'+12124251300',b'regular'
,,,
2183010469,b'website',b'http://www.jimbradys.com',b'regular'
,,,
2183010471,b'name',"b""King's Custom Tailoring""",b'regular'
,,,
2183010471,b'shop',b'tailor',b'regular'
,,,
2183010472,b'name',b'LDF Floral & Event Design',b'regular'
,,,
2183010472,b'shop',b'florist',b'regular'
,,,
2183010473,b'amenity',b'fast_food',b'regular'
,,,
2183010473,b'name',b'Lane Cafe',b'regular'
,,,
2183010474,b'name',b'Le Petite Cave',b'regular'
,,,
2183010474,b'shop',b'beverages',b'regular'
,,,
2183010476,b'name',b'Lenscrafter',b'regular'
,,,
2183010476,b'shop',b'optician',b'regular'
,,,
2183010477,b'name',b'My.Suit',b'regular'
,,,
2183010477,b'shop',b'clothes',b'regular'
,,,
2183010478,b'name',b'Ogg Hair & Nail Salon',b'regular'
,,,
2183010478,b'shop',b'hairdresser',b'regular'
,,,
2183010479,b'name',b'Pearl Hair Styling',b'regular'
,,,
2183010479,b'shop',b'hairdresser',b'regular'
,,,
2183010480,b'amenity',b'restaurant',b'regular'
,,,
2183010480,b'name',"b""Justino's Pizzaria""",b'regular'
,,,
2183010481,b'amenity',b'cafe',b'regular'
,,,
2183010481,b'name',b'Potbelly',b'regular'
,,,
2183010481,b'wheelchair',b'yes',b'regular'
,,,
2183010483,b'amenity',b'cafe',b'regular'
,,,
2183010483,b'name',b'Pret-a-Manger',b'regular'
,,,
2183010484,b'amenity',b'fast_food',b'regular'
,,,
2183010484,b'name',"b""Ruben's Empanadas""",b'regular'
,,,
2183010485,b'name',b'Scentual Spa',b'regular'
,,,
2183010486,b'name',b'Scott Trade',b'regular'
,,,
2183010486,b'service',b'stock_broker',b'regular'
,,,
2183010487,b'name',b'Sleepys',b'regular'
,,,
2183010487,b'shop',b'mattress',b'regular'
,,,
2183010488,b'amenity',b'cafe',b'regular'
,,,
2183010488,b'vegan',b'yes',b'diet'
,,,
2183010488,b'soy_milk',b'yes',b'drink'
,,,
2183010488,b'internet_access',b'wlan',b'regular'
,,,
2183010488,b'name',b'Starbucks',b'regular'
,,,
2183010490,b'amenity',b'restaurant',b'regular'
,,,
2183010490,b'name',b'Terrace Fish & Chips',b'regular'
,,,
2183010491,b'housenumber',b'83',b'addr'
,,,
2183010491,b'street',b'Maiden Lane',b'addr'
,,,
2183010491,b'amenity',b'fast_food',b'regular'
,,,
2183010491,b'cuisine',b'pizza',b'regular'
,,,
2183010491,b'name',b'Toloache Taqueria',b'regular'
,,,
2183010491,b'en',b'Famiglia',b'name'
,,,
2183010492,b'housenumber',b'45',b'addr'
,,,
2183010492,b'postcode',b'10005',b'addr'
,,,
2183010492,b'street',b'Wall Street',b'addr'
,,,
2183010492,b'name',b'Tourbillion',b'regular'
,,,
2183010492,b'en',b'Tissot',b'name'
,,,
2183010492,b'opening_hours',b'Mo-Fr 10:00-18:00; Sa 10:00-17:00; Su 12:00-17:00',b'regular'
,,,
2183010492,b'phone',b'+16469645628',b'regular'
,,,
2183010492,b'shop',b'jewelry',b'regular'
,,,
2183010493,b'name',b'Up Market',b'regular'
,,,
2183010493,b'shop',b'supermarket',b'regular'
,,,
2183010494,b'amenity',b'bank',b'regular'
,,,
2183010494,b'name',b'Wells Fargo',b'regular'
,,,
2183010550,b'amenity',b'telephone',b'regular'
,,,
2183010552,b'amenity',b'post_box',b'regular'
,,,
2183010554,b'amenity',b'telephone',b'regular'
,,,
2183010554,b'covered',b'yes',b'regular'
,,,
2183010554,b'verified',b'Oct. 2014',b'regular'
,,,
2183010565,b'railway',b'subway_entrance',b'regular'
,,,
2183010566,b'railway',b'subway_entrance',b'regular'
,,,
2183010569,b'amenity',b'parking',b'regular'
,,,
2183010570,b'shop',b'hairdresser',b'regular'
,,,
2183039959,b'amenity',b'restaurant',b'regular'
,,,
2183039959,b'cuisine',b'indian',b'regular'
,,,
2183039959,b'name',b'Diwanekhaas',b'regular'
,,,
2183039960,b'amenity',b'cafe',b'regular'
,,,
2183039960,b'name',b'Federal Cafe',b'regular'
,,,
2183039961,b'city',b'New York',b'addr'
,,,
2183039961,b'postcode',b'10038',b'addr'
,,,
2183039961,b'state',b'NY',b'addr'
,,,
2183039961,b'street',b'51 Nassau Street',b'addr'
,,,
2183039961,b'name',b'Holiday Inn New York City-Wall Street',b'regular'
,,,
2183039961,b'phone',b'2122273007',b'regular'
,,,
2183039961,b'tourism',b'hotel',b'regular'
,,,
2183039961,b'website',b'http://www.hiwallstreethotel.com',b'regular'
,,,
2183039962,b'name',b'Jacoby of New York',b'regular'
,,,
2183039962,b'shop',b'hairdresser',b'regular'
,,,
2183039963,b'amenity',b'cafe',b'regular'
,,,
2183039963,b'name',b'Jou Jou Cafe',b'regular'
,,,
2183040744,b'name',b'TJ Maxx',b'regular'
,,,
2183040744,b'shop',b'department_store',b'regular'
,,,
2183040748,b'postcode',b'10271',b'addr'
,,,
2183040748,b'amenity',b'restaurant',b'regular'
,,,
2183040748,b'name',b'The Capital Grille - NY - Wall Street',b'regular'
,,,
2183040748,b'opening_hours',b'Mo-Fr 11:30-22:00; Sa 17:00-23:00',b'regular'
,,,
2183040748,b'phone',b'+12123741811',b'regular'
,,,
2183040748,b'website',b'http://www.thecapitalgrille.com',b'regular'
,,,
2183040758,b'amenity',b'bank',b'regular'
,,,
2183040758,b'name',b'Valley National Bank',b'regular'
,,,
2183891961,b'name',b'AT&T',b'regular'
,,,
2183891961,b'operator',b'AT&T',b'regular'
,,,
2183891961,b'shop',b'mobile_phone',b'regular'
,,,
2183891964,b'housenumber',b'55',b'addr'
,,,
2183891964,b'street',b'Wall Street',b'addr'
,,,
2183891964,b'amenity',b'restaurant',b'regular'
,,,
2183891964,b'name',b'Cipriani',b'regular'
,,,
2183891965,b'name',b'Crumbs Bake Shop',b'regular'
,,,
2183891965,b'shop',b'bakery',b'regular'
,,,
2183891966,b'housenumber',b'82',b'addr'
,,,
2183891966,b'postcode',b'10005',b'addr'
,,,
2183891966,b'street',b'Beaver Street',b'addr'
,,,
2183891966,b'amenity',b'restaurant',b'regular'
,,,
2183891966,b'cuisine',b'italian',b'regular'
,,,
2183891966,b'name',b'Fino Ristorante Italiano',b'regular'
,,,
2183891966,b'opening_hours',"b'Mo-Fr 12:00-15:00, 17:00-22:00'",b'regular'
,,,
2183891966,b'phone',b'+12128251924',b'regular'
,,,
2183891966,b'website',b'http://www.finonewyork.com',b'regular'
,,,
2183891967,b'name',"b""George's Hair Styling""",b'regular'
,,,
2183891967,b'shop',b'hairdresser',b'regular'
,,,
2183891969,b'amenity',b'cafe',b'regular'
,,,
2183891969,b'name',b'Hanover Gourmet Deli',b'regular'
,,,
2183891970,b'housenumber',b'57',b'addr'
,,,
2183891970,b'street',b'Wall Street',b'addr'
,,,
2183891971,b'housenumber',b'72',b'addr'
,,,
2183891971,b'street',b'Wall Street',b'addr'
,,,
2183891972,b'housenumber',b'74',b'addr'
,,,
2183891972,b'street',b'Wall Street',b'addr'
,,,
2183891974,b'name',b'Minas Shoe Repair',b'regular'
,,,
2183891974,b'shop',b'shoe_repair',b'regular'
,,,
2183891975,b'amenity',b'restaurant',b'regular'
,,,
2183891975,b'cuisine',b'japanese',b'regular'
,,,
2183891975,b'name',b'Nikoniko Sushi Bowl',b'regular'
,,,
2183891976,b'amenity',b'restaurant',b'regular'
,,,
2183891976,b'cuisine',b'japanese',b'regular'
,,,
2183891976,b'name',b'Taste of Tokyo',b'regular'
,,,
2183891979,b'housenumber',b'64',b'addr'
,,,
2183891979,b'postcode',b'10004',b'addr'
,,,
2183891979,b'street',b'Beaver Street',b'addr'
,,,
2183891979,b'amenity',b'post_office',b'regular'
,,,
2183891979,b'name',b'UPS Store',b'regular'
,,,
2183891979,b'opening_hours',b'Mo-Fr 08:00-19:00; Sa 11:00-16:00',b'regular'
,,,
2183891979,b'phone',b'+12125147472',b'regular'
,,,
2183891980,b'city',b'New York',b'addr'
,,,
2183891980,b'housenumber',b'75',b'addr'
,,,
2183891980,b'postcode',b'10005',b'addr'
,,,
2183891980,b'state',b'NY',b'addr'
,,,
2183891980,b'street',b'Wall Street',b'addr'
,,,
2183891980,b'amenity',b'restaurant',b'regular'
,,,
2183891980,b'capacity',b'56 seats',b'regular'
